id,date,time,hour,weekday,steps,HR,intensity
8,2019-07-13,2019-07-13T08:52:00Z,8,Sat,0,68,0
8,2019-07-13,2019-07-13T08:53:00Z,8,Sat,0,70,0
8,2019-07-13,2019-07-13T08:54:00Z,8,Sat,0,73,0
8,2019-07-13,2019-07-13T08:55:00Z,8,Sat,0,72,0
8,2019-07-13,2019-07-13T08:56:00Z,8,Sat,0,73,0
8,2019-07-13,2019-07-13T08:57:00Z,8,Sat,0,71,0
8,2019-07-13,2019-07-13T08:58:00Z,8,Sat,0,73,0
8,2019-07-13,2019-07-13T08:59:00Z,8,Sat,0,73,0
8,2019-07-13,2019-07-13T09:00:00Z,9,Sat,0,74,0
8,2019-07-13,2019-07-13T09:01:00Z,9,Sat,0,75,0
8,2019-07-13,2019-07-13T09:02:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:03:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:04:00Z,9,Sat,0,80,0
8,2019-07-13,2019-07-13T09:05:00Z,9,Sat,0,74,0
8,2019-07-13,2019-07-13T09:06:00Z,9,Sat,0,69,0
8,2019-07-13,2019-07-13T09:07:00Z,9,Sat,0,70,0
8,2019-07-13,2019-07-13T09:08:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:09:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:10:00Z,9,Sat,0,69,0
8,2019-07-13,2019-07-13T09:11:00Z,9,Sat,0,77,0
8,2019-07-13,2019-07-13T09:12:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:13:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:14:00Z,9,Sat,0,68,0
8,2019-07-13,2019-07-13T09:15:00Z,9,Sat,0,69,0
8,2019-07-13,2019-07-13T09:16:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:17:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:18:00Z,9,Sat,0,69,0
8,2019-07-13,2019-07-13T09:19:00Z,9,Sat,0,68,0
8,2019-07-13,2019-07-13T09:20:00Z,9,Sat,0,66,0
8,2019-07-13,2019-07-13T09:21:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:22:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:23:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:24:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:25:00Z,9,Sat,0,68,0
8,2019-07-13,2019-07-13T09:26:00Z,9,Sat,0,66,0
8,2019-07-13,2019-07-13T09:27:00Z,9,Sat,0,68,0
8,2019-07-13,2019-07-13T09:28:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:29:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:30:00Z,9,Sat,0,88,0
8,2019-07-13,2019-07-13T09:31:00Z,9,Sat,0,68,0
8,2019-07-13,2019-07-13T09:32:00Z,9,Sat,0,67,0
8,2019-07-13,2019-07-13T09:33:00Z,9,Sat,0,68,0
8,2019-07-13,2019-07-13T09:34:00Z,9,Sat,0,71,0
8,2019-07-13,2019-07-13T09:35:00Z,9,Sat,0,84,0
8,2019-07-13,2019-07-13T09:36:00Z,9,Sat,0,78,0
8,2019-07-13,2019-07-13T09:37:00Z,9,Sat,0,82,0
8,2019-07-13,2019-07-13T09:38:00Z,9,Sat,0,77,0
8,2019-07-13,2019-07-13T09:39:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:40:00Z,9,Sat,0,74,0
8,2019-07-13,2019-07-13T09:41:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T09:42:00Z,9,Sat,0,83,0
8,2019-07-13,2019-07-13T09:43:00Z,9,Sat,0,74,0
8,2019-07-13,2019-07-13T09:44:00Z,9,Sat,0,74,0
8,2019-07-13,2019-07-13T09:45:00Z,9,Sat,0,75,0
8,2019-07-13,2019-07-13T09:46:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:47:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:48:00Z,9,Sat,0,76,0
8,2019-07-13,2019-07-13T09:49:00Z,9,Sat,0,71,0
8,2019-07-13,2019-07-13T09:50:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:51:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T09:52:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T09:53:00Z,9,Sat,0,72,0
8,2019-07-13,2019-07-13T09:54:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T09:55:00Z,9,Sat,0,79,0
8,2019-07-13,2019-07-13T09:56:00Z,9,Sat,0,75,0
8,2019-07-13,2019-07-13T09:57:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T09:58:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T09:59:00Z,9,Sat,0,73,0
8,2019-07-13,2019-07-13T10:00:00Z,10,Sat,0,73,0
8,2019-07-13,2019-07-13T10:01:00Z,10,Sat,0,73,0
8,2019-07-13,2019-07-13T10:02:00Z,10,Sat,0,73,0
8,2019-07-13,2019-07-13T10:03:00Z,10,Sat,0,73,0
8,2019-07-13,2019-07-13T10:04:00Z,10,Sat,0,72,0
8,2019-07-13,2019-07-13T10:05:00Z,10,Sat,0,74,0
8,2019-07-13,2019-07-13T10:06:00Z,10,Sat,0,76,0
8,2019-07-13,2019-07-13T10:07:00Z,10,Sat,NA,NA,0
8,2019-07-13,2019-07-13T10:08:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:09:00Z,10,Sat,0,72,0
8,2019-07-13,2019-07-13T10:10:00Z,10,Sat,0,86,0
8,2019-07-13,2019-07-13T10:11:00Z,10,Sat,0,80,0
8,2019-07-13,2019-07-13T10:12:00Z,10,Sat,0,76,0
8,2019-07-13,2019-07-13T10:13:00Z,10,Sat,0,73,0
8,2019-07-13,2019-07-13T10:14:00Z,10,Sat,7,82,1
8,2019-07-13,2019-07-13T10:15:00Z,10,Sat,5,105,1
8,2019-07-13,2019-07-13T10:16:00Z,10,Sat,23,93,1
8,2019-07-13,2019-07-13T10:17:00Z,10,Sat,28,98,1
8,2019-07-13,2019-07-13T10:18:00Z,10,Sat,31,109,1
8,2019-07-13,2019-07-13T10:19:00Z,10,Sat,34,104,1
8,2019-07-13,2019-07-13T10:20:00Z,10,Sat,14,100,1
8,2019-07-13,2019-07-13T10:21:00Z,10,Sat,0,79,0
8,2019-07-13,2019-07-13T10:22:00Z,10,Sat,0,74,0
8,2019-07-13,2019-07-13T10:23:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:24:00Z,10,Sat,0,72,0
8,2019-07-13,2019-07-13T10:25:00Z,10,Sat,0,74,0
8,2019-07-13,2019-07-13T10:26:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:27:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:28:00Z,10,Sat,0,76,0
8,2019-07-13,2019-07-13T10:29:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:30:00Z,10,Sat,0,78,0
8,2019-07-13,2019-07-13T10:31:00Z,10,Sat,0,77,0
8,2019-07-13,2019-07-13T10:32:00Z,10,Sat,0,74,0
8,2019-07-13,2019-07-13T10:33:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:34:00Z,10,Sat,0,73,0
8,2019-07-13,2019-07-13T10:35:00Z,10,Sat,0,79,0
8,2019-07-13,2019-07-13T10:36:00Z,10,Sat,5,81,1
8,2019-07-13,2019-07-13T10:37:00Z,10,Sat,0,77,0
8,2019-07-13,2019-07-13T10:38:00Z,10,Sat,0,74,0
8,2019-07-13,2019-07-13T10:39:00Z,10,Sat,0,74,0
8,2019-07-13,2019-07-13T10:40:00Z,10,Sat,0,75,0
8,2019-07-13,2019-07-13T10:41:00Z,10,Sat,0,76,0
8,2019-07-13,2019-07-13T10:42:00Z,10,Sat,8,75,1
8,2019-07-13,2019-07-13T10:43:00Z,10,Sat,2,84,1
8,2019-07-13,2019-07-13T10:44:00Z,10,Sat,10,94,1
8,2019-07-13,2019-07-13T10:45:00Z,10,Sat,44,98,1
8,2019-07-13,2019-07-13T10:46:00Z,10,Sat,46,98,1
8,2019-07-13,2019-07-13T10:47:00Z,10,Sat,16,100,1
8,2019-07-13,2019-07-13T10:48:00Z,10,Sat,0,94,0
8,2019-07-13,2019-07-13T10:49:00Z,10,Sat,0,85,0
8,2019-07-13,2019-07-13T10:50:00Z,10,Sat,0,85,0
8,2019-07-13,2019-07-13T10:51:00Z,10,Sat,0,85,0
8,2019-07-13,2019-07-13T10:52:00Z,10,Sat,0,81,0
8,2019-07-13,2019-07-13T10:53:00Z,10,Sat,0,79,0
8,2019-07-13,2019-07-13T10:54:00Z,10,Sat,0,77,0
8,2019-07-13,2019-07-13T10:55:00Z,10,Sat,0,83,0
8,2019-07-13,2019-07-13T10:56:00Z,10,Sat,0,79,0
8,2019-07-13,2019-07-13T10:57:00Z,10,Sat,0,83,0
8,2019-07-13,2019-07-13T10:58:00Z,10,Sat,0,76,0
8,2019-07-13,2019-07-13T10:59:00Z,10,Sat,0,77,0
8,2019-07-13,2019-07-13T11:00:00Z,11,Sat,0,78,0
8,2019-07-13,2019-07-13T11:01:00Z,11,Sat,0,79,0
8,2019-07-13,2019-07-13T11:02:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:03:00Z,11,Sat,0,74,0
8,2019-07-13,2019-07-13T11:04:00Z,11,Sat,0,74,0
8,2019-07-13,2019-07-13T11:05:00Z,11,Sat,0,81,0
8,2019-07-13,2019-07-13T11:06:00Z,11,Sat,0,74,0
8,2019-07-13,2019-07-13T11:07:00Z,11,Sat,0,75,0
8,2019-07-13,2019-07-13T11:08:00Z,11,Sat,0,74,0
8,2019-07-13,2019-07-13T11:09:00Z,11,Sat,0,81,0
8,2019-07-13,2019-07-13T11:10:00Z,11,Sat,0,76,0
8,2019-07-13,2019-07-13T11:11:00Z,11,Sat,0,78,0
8,2019-07-13,2019-07-13T11:12:00Z,11,Sat,8,76,1
8,2019-07-13,2019-07-13T11:13:00Z,11,Sat,0,75,0
8,2019-07-13,2019-07-13T11:14:00Z,11,Sat,0,77,0
8,2019-07-13,2019-07-13T11:15:00Z,11,Sat,0,77,0
8,2019-07-13,2019-07-13T11:16:00Z,11,Sat,0,77,0
8,2019-07-13,2019-07-13T11:17:00Z,11,Sat,0,80,0
8,2019-07-13,2019-07-13T11:18:00Z,11,Sat,0,87,0
8,2019-07-13,2019-07-13T11:19:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:20:00Z,11,Sat,0,84,0
8,2019-07-13,2019-07-13T11:21:00Z,11,Sat,0,89,0
8,2019-07-13,2019-07-13T11:22:00Z,11,Sat,23,90,1
8,2019-07-13,2019-07-13T11:23:00Z,11,Sat,0,93,0
8,2019-07-13,2019-07-13T11:24:00Z,11,Sat,0,88,0
8,2019-07-13,2019-07-13T11:25:00Z,11,Sat,0,87,0
8,2019-07-13,2019-07-13T11:26:00Z,11,Sat,0,88,0
8,2019-07-13,2019-07-13T11:27:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:28:00Z,11,Sat,0,95,0
8,2019-07-13,2019-07-13T11:29:00Z,11,Sat,0,85,0
8,2019-07-13,2019-07-13T11:30:00Z,11,Sat,10,82,1
8,2019-07-13,2019-07-13T11:31:00Z,11,Sat,1,89,1
8,2019-07-13,2019-07-13T11:32:00Z,11,Sat,0,87,0
8,2019-07-13,2019-07-13T11:33:00Z,11,Sat,0,84,0
8,2019-07-13,2019-07-13T11:34:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:35:00Z,11,Sat,0,91,0
8,2019-07-13,2019-07-13T11:36:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:37:00Z,11,Sat,0,85,0
8,2019-07-13,2019-07-13T11:38:00Z,11,Sat,0,86,0
8,2019-07-13,2019-07-13T11:39:00Z,11,Sat,0,84,0
8,2019-07-13,2019-07-13T11:40:00Z,11,Sat,0,85,0
8,2019-07-13,2019-07-13T11:41:00Z,11,Sat,0,84,0
8,2019-07-13,2019-07-13T11:42:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:43:00Z,11,Sat,5,82,1
8,2019-07-13,2019-07-13T11:44:00Z,11,Sat,0,79,0
8,2019-07-13,2019-07-13T11:45:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:46:00Z,11,Sat,0,85,0
8,2019-07-13,2019-07-13T11:47:00Z,11,Sat,0,84,0
8,2019-07-13,2019-07-13T11:48:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:49:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:50:00Z,11,Sat,0,83,0
8,2019-07-13,2019-07-13T11:51:00Z,11,Sat,0,79,0
8,2019-07-13,2019-07-13T11:52:00Z,11,Sat,0,79,0
8,2019-07-13,2019-07-13T11:53:00Z,11,Sat,0,82,0
8,2019-07-13,2019-07-13T11:54:00Z,11,Sat,0,87,0
8,2019-07-13,2019-07-13T11:55:00Z,11,Sat,0,80,0
8,2019-07-13,2019-07-13T11:56:00Z,11,Sat,0,81,0
8,2019-07-13,2019-07-13T11:57:00Z,11,Sat,0,77,0
8,2019-07-13,2019-07-13T11:58:00Z,11,Sat,0,81,0
8,2019-07-13,2019-07-13T11:59:00Z,11,Sat,0,80,0
8,2019-07-13,2019-07-13T12:00:00Z,12,Sat,0,78,0
8,2019-07-13,2019-07-13T12:01:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:02:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:03:00Z,12,Sat,0,80,0
8,2019-07-13,2019-07-13T12:04:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:05:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:06:00Z,12,Sat,0,80,0
8,2019-07-13,2019-07-13T12:07:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:08:00Z,12,Sat,0,75,0
8,2019-07-13,2019-07-13T12:09:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:10:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:11:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:12:00Z,12,Sat,0,78,0
8,2019-07-13,2019-07-13T12:13:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:14:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:15:00Z,12,Sat,5,94,1
8,2019-07-13,2019-07-13T12:16:00Z,12,Sat,0,91,0
8,2019-07-13,2019-07-13T12:17:00Z,12,Sat,0,84,0
8,2019-07-13,2019-07-13T12:18:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:19:00Z,12,Sat,0,83,0
8,2019-07-13,2019-07-13T12:20:00Z,12,Sat,0,80,0
8,2019-07-13,2019-07-13T12:21:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:22:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:23:00Z,12,Sat,0,86,0
8,2019-07-13,2019-07-13T12:24:00Z,12,Sat,0,86,0
8,2019-07-13,2019-07-13T12:25:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:26:00Z,12,Sat,0,80,0
8,2019-07-13,2019-07-13T12:27:00Z,12,Sat,0,85,0
8,2019-07-13,2019-07-13T12:28:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:29:00Z,12,Sat,0,89,0
8,2019-07-13,2019-07-13T12:30:00Z,12,Sat,0,83,0
8,2019-07-13,2019-07-13T12:31:00Z,12,Sat,0,89,0
8,2019-07-13,2019-07-13T12:32:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:33:00Z,12,Sat,0,84,0
8,2019-07-13,2019-07-13T12:34:00Z,12,Sat,0,84,0
8,2019-07-13,2019-07-13T12:35:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:36:00Z,12,Sat,0,85,0
8,2019-07-13,2019-07-13T12:37:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:38:00Z,12,Sat,0,83,0
8,2019-07-13,2019-07-13T12:39:00Z,12,Sat,0,84,0
8,2019-07-13,2019-07-13T12:40:00Z,12,Sat,0,92,0
8,2019-07-13,2019-07-13T12:41:00Z,12,Sat,0,83,0
8,2019-07-13,2019-07-13T12:42:00Z,12,Sat,0,85,0
8,2019-07-13,2019-07-13T12:43:00Z,12,Sat,0,80,0
8,2019-07-13,2019-07-13T12:44:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:45:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:46:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:47:00Z,12,Sat,0,78,0
8,2019-07-13,2019-07-13T12:48:00Z,12,Sat,0,80,0
8,2019-07-13,2019-07-13T12:49:00Z,12,Sat,0,78,0
8,2019-07-13,2019-07-13T12:50:00Z,12,Sat,0,78,0
8,2019-07-13,2019-07-13T12:51:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:52:00Z,12,Sat,0,76,0
8,2019-07-13,2019-07-13T12:53:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:54:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:55:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T12:56:00Z,12,Sat,0,82,0
8,2019-07-13,2019-07-13T12:57:00Z,12,Sat,0,83,0
8,2019-07-13,2019-07-13T12:58:00Z,12,Sat,0,79,0
8,2019-07-13,2019-07-13T12:59:00Z,12,Sat,0,81,0
8,2019-07-13,2019-07-13T13:00:00Z,13,Sat,13,88,1
8,2019-07-13,2019-07-13T13:01:00Z,13,Sat,0,82,0
8,2019-07-13,2019-07-13T13:02:00Z,13,Sat,0,80,0
8,2019-07-13,2019-07-13T13:03:00Z,13,Sat,5,81,1
8,2019-07-13,2019-07-13T13:04:00Z,13,Sat,0,86,0
8,2019-07-13,2019-07-13T13:05:00Z,13,Sat,11,85,1
8,2019-07-13,2019-07-13T13:06:00Z,13,Sat,12,98,1
8,2019-07-13,2019-07-13T13:07:00Z,13,Sat,0,93,0
8,2019-07-13,2019-07-13T13:08:00Z,13,Sat,0,87,0
8,2019-07-13,2019-07-13T13:09:00Z,13,Sat,0,88,0
8,2019-07-13,2019-07-13T13:10:00Z,13,Sat,0,88,0
8,2019-07-13,2019-07-13T13:11:00Z,13,Sat,0,90,0
8,2019-07-13,2019-07-13T13:12:00Z,13,Sat,31,107,1
8,2019-07-13,2019-07-13T13:13:00Z,13,Sat,33,118,1
8,2019-07-13,2019-07-13T13:14:00Z,13,Sat,0,111,0
8,2019-07-13,2019-07-13T13:15:00Z,13,Sat,9,109,1
8,2019-07-13,2019-07-13T13:16:00Z,13,Sat,0,113,1
8,2019-07-13,2019-07-13T13:17:00Z,13,Sat,20,113,1
8,2019-07-13,2019-07-13T13:18:00Z,13,Sat,4,108,1
8,2019-07-13,2019-07-13T13:19:00Z,13,Sat,11,105,1
8,2019-07-13,2019-07-13T13:20:00Z,13,Sat,24,112,1
8,2019-07-13,2019-07-13T13:21:00Z,13,Sat,57,116,1
8,2019-07-13,2019-07-13T13:22:00Z,13,Sat,56,113,1
8,2019-07-13,2019-07-13T13:23:00Z,13,Sat,35,124,1
8,2019-07-13,2019-07-13T13:24:00Z,13,Sat,0,109,0
8,2019-07-13,2019-07-13T13:25:00Z,13,Sat,0,107,0
8,2019-07-13,2019-07-13T13:26:00Z,13,Sat,0,105,0
8,2019-07-13,2019-07-13T13:27:00Z,13,Sat,60,109,1
8,2019-07-13,2019-07-13T13:28:00Z,13,Sat,51,110,1
8,2019-07-13,2019-07-13T13:29:00Z,13,Sat,24,112,1
8,2019-07-13,2019-07-13T13:30:00Z,13,Sat,36,107,1
8,2019-07-13,2019-07-13T13:31:00Z,13,Sat,33,113,1
8,2019-07-13,2019-07-13T13:32:00Z,13,Sat,58,111,1
8,2019-07-13,2019-07-13T13:33:00Z,13,Sat,72,111,1
8,2019-07-13,2019-07-13T13:34:00Z,13,Sat,44,106,1
8,2019-07-13,2019-07-13T13:35:00Z,13,Sat,10,109,1
8,2019-07-13,2019-07-13T13:36:00Z,13,Sat,20,103,1
8,2019-07-13,2019-07-13T13:37:00Z,13,Sat,47,115,1
8,2019-07-13,2019-07-13T13:38:00Z,13,Sat,44,118,1
8,2019-07-13,2019-07-13T13:39:00Z,13,Sat,55,113,1
8,2019-07-13,2019-07-13T13:40:00Z,13,Sat,22,112,1
8,2019-07-13,2019-07-13T13:41:00Z,13,Sat,21,108,1
8,2019-07-13,2019-07-13T13:42:00Z,13,Sat,14,111,1
8,2019-07-13,2019-07-13T13:43:00Z,13,Sat,21,117,1
8,2019-07-13,2019-07-13T13:44:00Z,13,Sat,19,112,1
8,2019-07-13,2019-07-13T13:45:00Z,13,Sat,49,114,1
8,2019-07-13,2019-07-13T13:46:00Z,13,Sat,46,117,1
8,2019-07-13,2019-07-13T13:47:00Z,13,Sat,92,127,1
8,2019-07-13,2019-07-13T13:48:00Z,13,Sat,0,116,1
8,2019-07-13,2019-07-13T13:49:00Z,13,Sat,32,117,1
8,2019-07-13,2019-07-13T13:50:00Z,13,Sat,32,122,1
8,2019-07-13,2019-07-13T13:51:00Z,13,Sat,60,117,1
8,2019-07-13,2019-07-13T13:52:00Z,13,Sat,38,119,1
8,2019-07-13,2019-07-13T13:53:00Z,13,Sat,22,123,1
8,2019-07-13,2019-07-13T13:54:00Z,13,Sat,2,104,1
8,2019-07-13,2019-07-13T13:55:00Z,13,Sat,0,102,0
8,2019-07-13,2019-07-13T13:56:00Z,13,Sat,0,98,0
8,2019-07-13,2019-07-13T13:57:00Z,13,Sat,0,100,0
8,2019-07-13,2019-07-13T13:58:00Z,13,Sat,0,96,0
8,2019-07-13,2019-07-13T13:59:00Z,13,Sat,0,91,0
8,2019-07-13,2019-07-13T14:00:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:01:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:02:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:03:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:04:00Z,14,Sat,0,85,0
8,2019-07-13,2019-07-13T14:05:00Z,14,Sat,0,86,0
8,2019-07-13,2019-07-13T14:06:00Z,14,Sat,0,89,0
8,2019-07-13,2019-07-13T14:07:00Z,14,Sat,0,89,0
8,2019-07-13,2019-07-13T14:08:00Z,14,Sat,0,91,0
8,2019-07-13,2019-07-13T14:09:00Z,14,Sat,0,92,0
8,2019-07-13,2019-07-13T14:10:00Z,14,Sat,0,88,0
8,2019-07-13,2019-07-13T14:11:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:12:00Z,14,Sat,0,93,0
8,2019-07-13,2019-07-13T14:13:00Z,14,Sat,0,89,0
8,2019-07-13,2019-07-13T14:14:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:15:00Z,14,Sat,0,91,0
8,2019-07-13,2019-07-13T14:16:00Z,14,Sat,5,102,1
8,2019-07-13,2019-07-13T14:17:00Z,14,Sat,0,97,0
8,2019-07-13,2019-07-13T14:18:00Z,14,Sat,0,91,0
8,2019-07-13,2019-07-13T14:19:00Z,14,Sat,0,93,0
8,2019-07-13,2019-07-13T14:20:00Z,14,Sat,0,93,0
8,2019-07-13,2019-07-13T14:21:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:22:00Z,14,Sat,0,88,0
8,2019-07-13,2019-07-13T14:23:00Z,14,Sat,0,91,0
8,2019-07-13,2019-07-13T14:24:00Z,14,Sat,0,88,0
8,2019-07-13,2019-07-13T14:25:00Z,14,Sat,0,92,0
8,2019-07-13,2019-07-13T14:26:00Z,14,Sat,0,93,0
8,2019-07-13,2019-07-13T14:27:00Z,14,Sat,0,97,0
8,2019-07-13,2019-07-13T14:28:00Z,14,Sat,0,92,0
8,2019-07-13,2019-07-13T14:29:00Z,14,Sat,0,95,0
8,2019-07-13,2019-07-13T14:30:00Z,14,Sat,0,94,0
8,2019-07-13,2019-07-13T14:31:00Z,14,Sat,0,98,0
8,2019-07-13,2019-07-13T14:32:00Z,14,Sat,0,100,0
8,2019-07-13,2019-07-13T14:33:00Z,14,Sat,0,92,0
8,2019-07-13,2019-07-13T14:34:00Z,14,Sat,0,93,0
8,2019-07-13,2019-07-13T14:35:00Z,14,Sat,0,99,0
8,2019-07-13,2019-07-13T14:36:00Z,14,Sat,0,95,0
8,2019-07-13,2019-07-13T14:37:00Z,14,Sat,0,95,0
8,2019-07-13,2019-07-13T14:38:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:39:00Z,14,Sat,0,89,0
8,2019-07-13,2019-07-13T14:40:00Z,14,Sat,0,91,0
8,2019-07-13,2019-07-13T14:41:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:42:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:43:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:44:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:45:00Z,14,Sat,0,89,0
8,2019-07-13,2019-07-13T14:46:00Z,14,Sat,0,86,0
8,2019-07-13,2019-07-13T14:47:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:48:00Z,14,Sat,0,90,0
8,2019-07-13,2019-07-13T14:49:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:50:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:51:00Z,14,Sat,0,85,0
8,2019-07-13,2019-07-13T14:52:00Z,14,Sat,0,85,0
8,2019-07-13,2019-07-13T14:53:00Z,14,Sat,0,83,0
8,2019-07-13,2019-07-13T14:54:00Z,14,Sat,0,87,0
8,2019-07-13,2019-07-13T14:55:00Z,14,Sat,0,83,0
8,2019-07-13,2019-07-13T14:56:00Z,14,Sat,0,88,0
8,2019-07-13,2019-07-13T14:57:00Z,14,Sat,0,83,0
8,2019-07-13,2019-07-13T14:58:00Z,14,Sat,0,84,0
8,2019-07-13,2019-07-13T14:59:00Z,14,Sat,0,86,0
8,2019-07-13,2019-07-13T15:00:00Z,15,Sat,0,90,0
8,2019-07-13,2019-07-13T15:01:00Z,15,Sat,0,88,0
8,2019-07-13,2019-07-13T15:02:00Z,15,Sat,0,88,0
8,2019-07-13,2019-07-13T15:03:00Z,15,Sat,0,90,0
8,2019-07-13,2019-07-13T15:04:00Z,15,Sat,0,87,0
8,2019-07-13,2019-07-13T15:05:00Z,15,Sat,0,91,0
8,2019-07-13,2019-07-13T15:06:00Z,15,Sat,0,94,0
8,2019-07-13,2019-07-13T15:07:00Z,15,Sat,0,94,0
8,2019-07-13,2019-07-13T15:08:00Z,15,Sat,0,95,0
8,2019-07-13,2019-07-13T15:09:00Z,15,Sat,0,95,0
8,2019-07-13,2019-07-13T15:10:00Z,15,Sat,0,94,0
8,2019-07-13,2019-07-13T15:11:00Z,15,Sat,0,95,0
8,2019-07-13,2019-07-13T15:12:00Z,15,Sat,0,94,0
8,2019-07-13,2019-07-13T15:13:00Z,15,Sat,0,92,0
8,2019-07-13,2019-07-13T15:14:00Z,15,Sat,0,93,0
8,2019-07-13,2019-07-13T15:15:00Z,15,Sat,0,91,0
8,2019-07-13,2019-07-13T15:16:00Z,15,Sat,0,92,0
8,2019-07-13,2019-07-13T15:17:00Z,15,Sat,0,95,0
8,2019-07-13,2019-07-13T15:18:00Z,15,Sat,0,93,0
8,2019-07-13,2019-07-13T15:19:00Z,15,Sat,0,91,0
